date,total_value,cash,positions_value,returns,returns_pct,benchmark_price,benchmark_value,benchmark_returns_pct,excess_returns_pct,daily_returns
2025-08-12 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4143.83,105470.48792282827,5.470487922828271,2.711762077171743,0.0
2025-08-13 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4176.58,106304.05456998141,6.304054569981421,1.878195430018593,0.0
2025-08-14 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4173.31,106220.82516734966,6.220825167349653,1.9614248326503612,0.0
2025-08-15 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4202.35,106959.96334851996,6.95996334851996,1.2222866514800543,0.0
2025-08-18 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4239.41,107903.22991168012,7.90322991168011,0.2790200883199043,0.0
2025-08-19 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4223.37,107494.97314770037,7.494973147700357,0.6872768522996573,0.0
2025-08-20 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4271.4,108717.45272213595,8.717452722135954,-0.5352027221359403,0.0
2025-08-21 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4288.07,109141.74450864109,9.141744508641093,-0.9594945086410789,0.0
2025-08-22 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4378.0,111430.68034309857,11.430680343098576,-3.248430343098562,0.0
2025-08-25 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4469.22,113752.44979510804,13.752449795108035,-5.570199795108021,0.0
2025-08-26 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4452.59,113329.1761052712,13.329176105271202,-5.146926105271188,0.0
2025-08-27 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4386.13,111637.60849092621,11.63760849092621,-3.455358490926196,0.0
2025-08-28 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4463.78,113613.98864822215,13.613988648222142,-5.431738648222128,0.0
2025-08-29 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4496.76,114453.4093512179,14.453409351217905,-6.271159351217891,0.0
2025-09-01 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4523.71,115139.35198147064,15.139351981470629,-6.957101981470615,0.0
2025-09-02 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4490.45,114292.80460179693,14.292804601796938,-6.110554601796924,0.0
2025-09-03 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4459.83,113513.45160222963,13.513451602229631,-5.331201602229617,0.0
2025-09-04 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4365.21,111105.14393341648,11.105143933416484,-2.9228939334164696,0.0
2025-09-05 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4460.32,113525.92328641604,13.525923286416042,-5.343673286416028,0.0
2025-09-08 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4467.57,113710.45330754155,13.710453307541549,-5.528203307541535,0.0
2025-09-09 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4436.26,112913.53814044643,12.913538140446423,-4.731288140446409,0.0
2025-09-10 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4445.36,113145.1551324798,13.145155132479802,-4.962905132479788,0.0
2025-09-11 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4548.03,115758.35475578406,15.758354755784065,-7.576104755784051,0.0
2025-09-12 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4522.0,115095.82834890172,15.09582834890173,-6.913578348901716,0.0
2025-09-15 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4533.06,115377.33207768078,15.377332077680773,-7.195082077680759,0.0
2025-09-16 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4523.34,115129.93458728906,15.129934587289062,-6.947684587289048,0.0
2025-09-17 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4551.02,115834.4574817379,15.834457481737907,-7.652207481737893,0.0
2025-09-18 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4498.11,114487.77011377229,14.487770113772292,-6.305520113772278,0.0
2025-09-19 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4501.92,114584.74382142584,14.58474382142585,-6.402493821425836,0.0
2025-09-22 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4522.61,115111.35432309296,15.111354323092963,-6.9291043230929485,0.0
2025-09-23 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4519.78,115039.32398381225,15.039323983812247,-6.857073983812233,0.0
2025-09-24 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4566.07,116217.51635317774,16.217516353177743,-8.035266353177729,0.0
2025-09-25 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4593.49,116915.42161928274,16.915421619282746,-8.733171619282732,0.0
2025-09-26 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4550.05,115809.76863753214,15.809768637532141,-7.627518637532127,0.0
2025-09-29 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4620.05,117591.43780701977,17.591437807019773,-9.409187807019759,0.0
2025-09-30 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4640.69,118116.77568785155,18.11677568785155,-9.934525687851536,0.0
2025-10-09 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4709.48,119867.64743312376,19.867647433123746,-11.685397433123732,0.0
2025-10-10 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4616.83,117509.48102522334,17.509481025223337,-9.327231025223323,0.0
